-3.97	-60.81	-126.29
-3.97	-60.81	-126.29
-3.97	-60.81	-126.29
-3.97	-60.81	-126.29
-3.97	-60.81	-126.29
-5.95	-60.63	-128.2
-5.95	-60.63	-128.2
-5.95	-60.63	-128.2
-5.95	-60.63	-128.2
-5.95	-60.63	-128.2
-6.13	-59.36	-126.29
-6.13	-59.36	-126.29
-6.13	-59.36	-126.29
-6.13	-59.36	-126.29
-6.13	-59.36	-126.29
-9.38	-58.64	-126.99
-9.38	-58.64	-126.99
-9.38	-58.64	-126.99
-9.38	-58.64	-126.99
-9.38	-58.64	-126.99
-11.18	-56.83	-127.33
-10.82	-56.1	-127.33
-10.82	-56.1	-127.33
-10.82	-56.1	-127.33
-10.82	-56.1	-127.33
-10.82	-56.1	-127.33
-12.27	-55.02	-129.07
-12.27	-55.02	-129.07
-12.27	-55.02	-129.07
-12.27	-55.02	-129.07
-12.27	-55.02	-129.07
-12.27	-55.02	-129.07
-12.27	-55.02	-129.07
-12.27	-55.02	-129.07
-12.27	-55.02	-129.07
-12.27	-55.02	-129.07
-12.27	-55.02	-129.07
-12.27	-55.02	-129.07
-12.27	-55.02	-129.07
-12.27	-55.02	-129.07
-12.27	-55.02	-129.07
-12.27	-55.02	-129.07
-18.04	-50.67	-127.33
-18.04	-50.67	-127.33
-18.04	-50.67	-127.33
-18.04	-50.67	-127.33
-18.04	-50.67	-127.33
-18.04	-50.67	-127.33
-20.57	-47.06	-127.68
-20.57	-47.06	-127.68
-20.57	-47.06	-127.68
-20.57	-47.06	-127.68
-20.57	-47.06	-127.68
-22.37	-44.52	-127.33
-22.37	-44.52	-127.33
-22.37	-44.52	-127.33
-22.37	-44.52	-127.33
-22.37	-44.52	-127.33
-22.73	-42.35	-127.33
-22.73	-42.35	-127.33
-22.73	-42.35	-127.33
-22.73	-42.35	-127.33
-22.73	-42.35	-127.33
-23.81	-39.82	-127.33
-23.81	-39.82	-127.33
-23.81	-39.82	-127.33
-23.81	-39.82	-127.33
-23.81	-39.82	-127.33
-23.81	-39.82	-127.33
-23.99	-36.74	-128.2
-23.99	-36.74	-128.2
-23.99	-36.74	-128.2
-23.99	-36.74	-128.2
-23.99	-36.74	-128.2
-23.99	-36.74	-128.2
-23.99	-36.74	-128.2
-23.99	-36.74	-128.2
-23.99	-36.74	-128.2
-23.99	-36.74	-128.2
-23.99	-36.74	-128.2
-24.53	-31.85	-129.07
-24.53	-31.85	-129.07
-24.53	-31.85	-129.07
-24.53	-31.85	-129.07
-24.53	-31.85	-129.07
-24.17	-29.32	-128.03
-24.71	-28.41	-128.03
-24.71	-28.41	-128.03
-24.71	-28.41	-128.03
-24.71	-28.41	-128.03
-24.71	-28.41	-128.03
-23.27	-26.97	-127.86
-23.27	-26.97	-127.86
-23.27	-26.97	-127.86
-23.27	-26.97	-127.86
-23.27	-26.97	-127.86
-23.45	-24.61	-128.03
-23.45	-24.61	-128.03
-23.45	-24.61	-128.03
-23.45	-24.61	-128.03
-23.45	-24.61	-128.03
-24.17	-21.72	-127.33
-24.17	-21.72	-127.33
-24.17	-21.72	-127.33
-24.17	-21.72	-127.33
-24.17	-21.72	-127.33
-21.83	-18.64	-128.55
-21.83	-18.64	-128.55
-21.83	-18.64	-128.55
-21.83	-18.64	-128.55
-21.83	-18.64	-128.55
-21.83	-18.64	-128.55
-22.91	-17.56	-127.86
-22.91	-17.56	-127.86
-22.91	-17.56	-127.86
-22.91	-17.56	-127.86
-22.91	-17.56	-127.86
-19.84	-14.84	-127.68
-19.84	-14.84	-127.68
-19.84	-14.84	-127.68
-19.84	-14.84	-127.68
-19.84	-14.84	-127.68
-19.84	-14.84	-127.68
-19.84	-14.84	-127.68
-19.84	-14.84	-127.68
-19.84	-14.84	-127.68
-19.84	-14.84	-127.68
-19.84	-14.84	-127.68
-15.69	-13.57	-127.86
-15.69	-13.57	-127.86
-15.69	-13.57	-127.86
-15.69	-13.57	-127.86
-15.69	-13.57	-127.86
-15.69	-13.57	-127.86
-15.69	-13.57	-127.86
-15.69	-13.57	-127.86
-15.69	-13.57	-127.86
-15.69	-13.57	-127.86
-15.69	-13.57	-127.86
-16.06	-9.95	-128.2
-16.06	-9.95	-128.2
-16.06	-9.95	-128.2
-16.06	-9.95	-128.2
-16.06	-9.95	-128.2
-13.35	-7.96	-127.68
-13.35	-7.96	-127.68
-13.35	-7.96	-127.68
-13.35	-7.96	-127.68
-13.35	-7.96	-127.68
-13.35	-8.69	-126.99
-13.35	-8.69	-126.99
-13.35	-8.69	-126.99
-13.35	-8.69	-126.99
-13.35	-8.69	-126.99
-13.35	-8.69	-126.99
-11.18	-7.6	-128.38
-11.18	-7.6	-128.38
-11.18	-7.6	-128.38
-11.18	-7.6	-128.38
-11.18	-7.6	-128.38
-10.28	-5.61	-128.9
-10.28	-5.61	-128.9
-10.28	-5.61	-128.9
-10.28	-5.61	-128.9
-10.28	-5.61	-128.9
-7.04	-4.52	-128.55
-7.04	-4.52	-128.55
-7.04	-4.52	-128.55
-7.04	-4.52	-128.55
-7.04	-4.52	-128.55
-7.04	-4.52	-128.55
-7.04	-4.52	-128.55
-7.04	-4.52	-128.55
-7.04	-4.52	-128.55
-7.04	-4.52	-128.55
-7.04	-4.52	-128.55
-7.04	-4.52	-128.55
-7.04	-4.52	-128.55
-7.04	-4.52	-128.55
-7.04	-4.52	-128.55
-7.04	-4.52	-128.55
-7.04	-4.52	-128.55
1.62	-4.16	-129.25
1.62	-4.16	-129.25
1.62	-4.16	-129.25
1.62	-4.16	-129.25
1.62	-4.16	-129.25
3.25	-5.43	-130.81
3.25	-5.43	-130.81
3.25	-5.43	-130.81
3.25	-5.43	-130.81
3.25	-5.43	-130.81
3.61	-3.98	-131.16
3.61	-3.98	-131.16
3.61	-3.98	-131.16
3.61	-3.98	-131.16
3.61	-3.98	-131.16
3.61	-3.98	-131.16
1.26	-2.71	-129.25
1.26	-2.71	-129.25
1.26	-2.71	-129.25
1.26	-2.71	-129.25
1.26	-2.71	-129.25
-0.54	-2.71	-129.25
-0.54	-2.71	-129.25
-0.54	-2.71	-129.25
-0.54	-2.71	-129.25
-0.54	-2.71	-129.25
-4.15	-5.61	-130.99
-4.15	-5.61	-130.99
-4.15	-5.61	-130.99
-4.15	-5.61	-130.99
-4.15	-5.61	-130.99
-4.69	-5.79	-129.77
-4.69	-5.79	-129.77
-4.69	-5.79	-129.77
-4.69	-5.79	-129.77
-4.69	-5.79	-129.77
-4.69	-5.79	-129.77
-1.98	-3.08	-129.94
-1.98	-3.08	-129.94
-1.98	-3.08	-129.94
-1.98	-3.08	-129.94
-1.98	-3.08	-129.94
-1.98	-3.08	-129.94
-1.98	-3.08	-129.94
-1.98	-3.08	-129.94
-1.98	-3.08	-129.94
-1.98	-3.08	-129.94
-1.98	-3.08	-129.94
3.07	-4.16	-132.03
3.07	-4.16	-132.03
3.07	-4.16	-132.03
3.07	-4.16	-132.03
3.07	-4.16	-132.03
5.23	-5.25	-130.99
5.23	-5.25	-130.99
5.23	-5.25	-130.99
5.23	-5.25	-130.99
5.23	-5.25	-130.99
5.23	-5.25	-130.99
9.2	-3.08	-132.03
9.2	-3.08	-132.03
9.2	-3.08	-132.03
9.2	-3.08	-132.03
9.2	-3.08	-132.03
8.84	-3.44	-131.33
8.84	-3.44	-131.33
8.84	-3.44	-131.33
8.84	-3.44	-131.33
8.84	-3.44	-131.33
7.76	-3.8	-128.9
7.76	-3.8	-128.9
7.76	-3.8	-128.9
7.76	-3.8	-128.9
7.76	-3.8	-128.9
1.44	-3.26	-129.77
1.44	-3.26	-129.77
1.44	-3.26	-129.77
1.44	-3.26	-129.77
1.44	-3.26	-129.77
1.44	-3.26	-129.77
-20.38	-17.19	-130.99
-20.38	-17.19	-130.99
-20.38	-17.19	-130.99
-20.38	-17.19	-130.99
-20.38	-17.19	-130.99
-23.99	-40.36	-127.51
-23.99	-40.36	-127.51
-23.99	-40.36	-127.51
-23.99	-40.36	-127.51
-23.99	-40.36	-127.51
-23.99	-40.36	-127.51
-23.99	-40.36	-127.51
-23.99	-40.36	-127.51
-23.99	-40.36	-127.51
-23.99	-40.36	-127.51
-23.99	-40.36	-127.51
-5.41	-58.64	-125.59
-5.41	-58.64	-125.59
-5.41	-58.64	-125.59
-5.41	-58.64	-125.59
-5.41	-58.64	-125.59
-5.41	-58.64	-125.59
-3.07	-59.18	-125.77
-3.07	-59.18	-125.77
-3.07	-59.18	-125.77
-3.07	-59.18	-125.77
-3.07	-59.18	-125.77
3.07	-62.08	-124.72
3.07	-62.08	-124.72
3.07	-62.08	-124.72
3.07	-62.08	-124.72
3.07	-62.08	-124.72
9.02	-62.26	-128.03
9.02	-62.26	-128.03
9.02	-62.26	-128.03
9.02	-62.26	-128.03
9.02	-62.26	-128.03
18.58	-60.99	-127.51
18.58	-60.99	-127.51
18.58	-60.99	-127.51
18.58	-60.99	-127.51
18.58	-60.99	-127.51
18.58	-60.99	-127.51
21.83	-59.54	-126.12
21.83	-59.54	-126.12
21.83	-59.54	-126.12
21.83	-59.54	-126.12
21.83	-59.54	-126.12
27.42	-58.64	-128.38
27.42	-58.64	-128.38
27.42	-58.64	-128.38
27.42	-58.64	-128.38
27.42	-58.64	-128.38
33.73	-51.58	-128.55
33.73	-51.58	-128.55
33.73	-51.58	-128.55
33.73	-51.58	-128.55
33.73	-51.58	-128.55
33.73	-51.58	-128.55
33.73	-51.58	-128.55
33.73	-51.58	-128.55
33.73	-51.58	-128.55
33.73	-51.58	-128.55
33.73	-51.58	-128.55
33.73	-51.58	-128.55
33.73	-51.58	-128.55
33.73	-51.58	-128.55
33.73	-51.58	-128.55
33.73	-51.58	-128.55
33.73	-51.58	-128.55
39.15	-37.1	-129.94
39.15	-37.1	-129.94
39.15	-37.1	-129.94
39.15	-37.1	-129.94
39.15	-37.1	-129.94
38.6	-31.85	-130.46
38.6	-31.85	-130.46
38.6	-31.85	-130.46
38.6	-31.85	-130.46
38.6	-31.85	-130.46
37.34	-29.14	-129.25
37.34	-29.14	-129.25
37.34	-29.14	-129.25
37.34	-29.14	-129.25
37.34	-29.14	-129.25
37.34	-29.14	-129.25
35.0	-24.98	-128.38
35.0	-24.98	-128.38
35.0	-24.98	-128.38
35.0	-24.98	-128.38
35.0	-24.98	-128.38
33.55	-24.98	-130.46
33.55	-24.98	-130.46
33.55	-24.98	-130.46
33.55	-24.98	-130.46
33.55	-24.98	-130.46
33.55	-24.98	-130.46
33.55	-24.98	-130.46
33.55	-24.98	-130.46
33.55	-24.98	-130.46
33.55	-24.98	-130.46
33.55	-24.98	-130.46
31.75	-20.27	-129.77
31.75	-20.27	-129.77
31.75	-20.27	-129.77
31.75	-20.27	-129.77
31.75	-20.27	-129.77
31.75	-20.27	-129.77
31.75	-20.27	-129.77
31.75	-20.27	-129.77
31.75	-20.27	-129.77
31.75	-20.27	-129.77
31.75	-20.27	-129.77
29.95	-15.93	-131.86
29.95	-15.93	-131.86
29.95	-15.93	-131.86
29.95	-15.93	-131.86
29.95	-15.93	-131.86
31.21	-15.75	-132.03
31.21	-15.75	-132.03
31.21	-15.75	-132.03
31.21	-15.75	-132.03
31.21	-15.75	-132.03
27.6	-13.94	-131.33
27.6	-13.94	-131.33
27.6	-13.94	-131.33
27.6	-13.94	-131.33
27.6	-13.94	-131.33
27.6	-13.94	-131.33
23.99	-11.04	-131.33
23.99	-11.04	-131.33
23.99	-11.04	-131.33
23.99	-11.04	-131.33
23.99	-11.04	-131.33
22.37	-10.13	-130.81
22.37	-10.13	-130.81
22.37	-10.13	-130.81
22.37	-10.13	-130.81
22.37	-10.13	-130.81
22.37	-10.5	-131.16
22.37	-10.5	-131.16
22.37	-10.5	-131.16
22.37	-10.5	-131.16
22.37	-10.5	-131.16
22.37	-10.5	-131.16
22.37	-10.5	-131.16
22.37	-10.5	-131.16
22.37	-10.5	-131.16
22.37	-10.5	-131.16
22.37	-10.5	-131.16
22.37	-10.5	-131.16
22.37	-10.5	-131.16
22.37	-10.5	-131.16
22.37	-10.5	-131.16
22.37	-10.5	-131.16
22.37	-10.5	-131.16
21.47	-8.87	-130.64
21.47	-8.87	-130.64
21.47	-8.87	-130.64
21.47	-8.87	-130.64
21.47	-8.87	-130.64
19.48	-8.33	-130.46
19.48	-8.33	-130.46
19.48	-8.33	-130.46
19.48	-8.33	-130.46
19.48	-8.33	-130.46
18.22	-7.78	-130.64
18.22	-7.78	-130.64
18.22	-7.78	-130.64
18.22	-7.78	-130.64
18.22	-7.78	-130.64
18.22	-7.78	-130.64
14.61	-5.25	-131.68
14.61	-5.25	-131.68
14.61	-5.25	-131.68
14.61	-5.25	-131.68
14.61	-5.25	-131.68
12.09	-5.97	-130.29
12.09	-5.97	-130.29
12.09	-5.97	-130.29
12.09	-5.97	-130.29
12.09	-5.97	-130.29
11.91	-6.15	-131.51
11.91	-6.15	-131.51
11.91	-6.15	-131.51
11.91	-6.15	-131.51
11.91	-6.15	-131.51
10.28	-5.25	-130.64
10.28	-5.25	-130.64
10.28	-5.25	-130.64
10.28	-5.25	-130.64
10.28	-5.25	-130.64
10.28	-5.25	-130.64
6.86	-5.79	-131.16
6.86	-5.79	-131.16
6.86	-5.79	-131.16
6.86	-5.79	-131.16
6.86	-5.79	-131.16
6.86	-5.79	-131.16
6.86	-5.79	-131.16
6.86	-5.79	-131.16
6.86	-5.79	-131.16
6.86	-5.79	-131.16
6.86	-5.79	-131.16
27.24	-14.66	-130.64
27.24	-14.66	-130.64
27.24	-14.66	-130.64
27.24	-14.66	-130.64
27.24	-14.66	-130.64
34.64	-24.61	-130.81
34.64	-24.61	-130.81
34.64	-24.61	-130.81
34.64	-24.61	-130.81
34.64	-24.61	-130.81
34.64	-24.61	-130.81
34.46	-49.41	-129.25
34.46	-49.41	-129.25
34.46	-49.41	-129.25
34.46	-49.41	-129.25
34.46	-49.41	-129.25
27.78	-57.91	-129.07
27.78	-57.91	-129.07
27.78	-57.91	-129.07
27.78	-57.91	-129.07
27.78	-57.91	-129.07
31.75	-53.57	-128.72
31.75	-53.57	-128.72
31.75	-53.57	-128.72
31.75	-53.57	-128.72
31.75	-53.57	-128.72
31.75	-51.76	-129.07
31.75	-51.76	-129.07
31.75	-51.76	-129.07
31.75	-51.76	-129.07
31.75	-51.76	-129.07
32.83	-51.76	-129.07
31.93	-53.39	-128.55
31.93	-53.39	-128.55
31.93	-53.39	-128.55
31.93	-53.39	-128.55
31.93	-53.39	-128.55
30.85	-55.2	-128.55
30.85	-55.2	-128.55
30.85	-55.2	-128.55
30.85	-55.2	-128.55
30.85	-55.2	-128.55
30.85	-55.2	-128.55
30.85	-55.2	-128.55
30.85	-55.2	-128.55
30.85	-55.2	-128.55
30.85	-55.2	-128.55
30.85	-55.2	-128.55
32.47	-43.44	-114.11
32.47	-43.44	-114.11
32.47	-43.44	-114.11
32.47	-43.44	-114.11
32.47	-43.44	-114.11
32.83	-41.99	-113.77
32.65	-41.44	-112.55
32.65	-41.44	-112.55
32.65	-41.44	-112.55
32.65	-41.44	-112.55
32.65	-41.44	-112.55
32.65	-41.08	-113.24
32.65	-41.08	-113.24
32.65	-41.08	-113.24
32.65	-41.08	-113.24
32.65	-41.08	-113.24
32.11	-41.63	-113.42
32.11	-41.63	-113.42
32.11	-41.63	-113.42
32.11	-41.63	-113.42
32.11	-41.63	-113.42
32.65	-44.7	-113.94
32.65	-44.7	-113.94
32.65	-44.7	-113.94
32.65	-44.7	-113.94
32.65	-44.7	-113.94
32.65	-44.7	-113.94
32.65	-47.96	-119.16
32.65	-47.96	-119.16
32.65	-47.96	-119.16
32.65	-47.96	-119.16
32.65	-47.96	-119.16
32.65	-47.96	-119.16
32.65	-47.96	-119.16
32.65	-47.96	-119.16
32.65	-47.96	-119.16
32.65	-47.96	-119.16
32.65	-47.96	-119.16
31.03	-51.76	-120.38
31.03	-51.76	-120.38
31.03	-51.76	-120.38
31.03	-51.76	-120.38
31.03	-51.76	-120.38
31.57	-54.48	-126.81
31.57	-54.48	-126.81
31.57	-54.48	-126.81
31.57	-54.48	-126.81
31.57	-54.48	-126.81
32.65	-53.03	-127.51
32.11	-54.29	-127.68
32.11	-54.29	-127.68
32.11	-54.29	-127.68
32.11	-54.29	-127.68
32.11	-54.29	-127.68
31.93	-52.67	-134.81
31.93	-52.67	-134.81
31.93	-52.67	-134.81
31.93	-52.67	-134.81
31.93	-52.67	-134.81
31.03	-50.67	-138.81
31.03	-50.67	-138.81
31.03	-50.67	-138.81
31.03	-50.67	-138.81
31.03	-50.67	-138.81
31.03	-48.86	-138.12
31.03	-48.86	-138.12
31.03	-48.86	-138.12
31.03	-48.86	-138.12
31.03	-48.86	-138.12
32.47	-48.14	-139.16
32.47	-48.14	-139.16
32.47	-48.14	-139.16
32.47	-48.14	-139.16
32.47	-48.14	-139.16
32.47	-48.14	-139.16
32.83	-44.16	-139.16
32.83	-44.16	-139.16
32.83	-44.16	-139.16
32.83	-44.16	-139.16
32.83	-44.16	-139.16
32.83	-44.16	-139.16
32.83	-44.16	-139.16
32.83	-44.16	-139.16
32.83	-44.16	-139.16
32.83	-44.16	-139.16
32.83	-44.16	-139.16
34.28	-43.8	-135.34
34.28	-43.8	-135.34
34.28	-43.8	-135.34
34.28	-43.8	-135.34
34.28	-43.8	-135.34
33.73	-44.7	-133.42
32.83	-0.36	-133.42
32.83	-0.36	-133.42
32.83	-0.36	-133.42
32.83	-0.36	-133.42
32.83	-0.36	-133.42
30.67	-48.5	-128.72
30.67	-48.5	-128.72
30.67	-48.5	-128.72
30.67	-48.5	-128.72
30.67	-48.5	-128.72
28.32	-54.11	-126.12
28.32	-54.11	-126.12
28.32	-54.11	-126.12
28.32	-54.11	-126.12
28.32	-54.11	-126.12
20.75	-57.37	-127.16
20.75	-57.37	-127.16
20.75	-57.37	-127.16
20.75	-57.37	-127.16
20.75	-57.37	-127.16
35.9	-40.0	-127.16
35.9	-40.0	-127.16
35.9	-40.0	-127.16
35.9	-40.0	-127.16
35.9	-40.0	-127.16
35.9	-40.0	-127.16
36.62	-31.67	-127.86
36.62	-31.67	-127.86
36.62	-31.67	-127.86
36.62	-31.67	-127.86
36.62	-31.67	-127.86
36.62	-31.67	-127.86
36.62	-31.67	-127.86
36.62	-31.67	-127.86
36.62	-31.67	-127.86
36.62	-31.67	-127.86
36.62	-31.67	-127.86
33.37	-32.4	-129.94
33.37	-32.4	-129.94
33.37	-32.4	-129.94
33.37	-32.4	-129.94
33.37	-32.4	-129.94
34.64	-35.47	-130.12
34.64	-35.47	-130.12
34.64	-35.47	-130.12
34.64	-35.47	-130.12
34.64	-35.47	-130.12
34.64	-35.47	-130.12
33.37	-43.25	-126.81
33.37	-43.25	-126.81
33.37	-43.25	-126.81
33.37	-43.25	-126.81
33.37	-43.25	-126.81
34.64	-38.01	-119.68
34.64	-38.01	-119.68
34.64	-38.01	-119.68
34.64	-38.01	-119.68
34.64	-38.01	-119.68
33.19	-35.11	-120.38
33.19	-35.11	-120.38
33.19	-35.11	-120.38
33.19	-35.11	-120.38
33.19	-35.11	-120.38
32.29	-35.29	-123.68
32.29	-35.29	-123.68
32.29	-35.29	-123.68
32.29	-35.29	-123.68
32.29	-35.29	-123.68
32.29	-35.29	-123.68
32.83	-34.02	-124.2
32.83	-34.02	-124.2
32.83	-34.02	-124.2
32.83	-34.02	-124.2
32.83	-34.02	-124.2
32.83	-34.02	-124.2
32.83	-34.02	-124.2
32.83	-34.02	-124.2
32.83	-34.02	-124.2
32.83	-34.02	-124.2
32.83	-34.02	-124.2
33.19	-34.39	-123.51
33.19	-34.39	-123.51
33.19	-34.39	-123.51
33.19	-34.39	-123.51
33.19	-34.39	-123.51
33.55	-34.75	-124.55
33.55	-34.75	-124.55
33.55	-34.75	-124.55
33.55	-34.75	-124.55
33.55	-34.75	-124.55
33.55	-34.75	-124.55
32.29	-45.06	-124.72
32.29	-45.06	-124.72
32.29	-45.06	-124.72
32.29	-45.06	-124.72
32.29	-45.06	-124.72
32.65	-53.03	-134.47
32.65	-53.03	-134.47
32.65	-53.03	-134.47
32.65	-53.03	-134.47
32.65	-53.03	-134.47
33.01	-55.2	-136.55
33.01	-55.2	-136.55
33.01	-55.2	-136.55
33.01	-55.2	-136.55
33.01	-55.2	-136.55
28.5	-58.64	-135.68
28.5	-58.64	-135.68
28.5	-58.64	-135.68
28.5	-58.64	-135.68
28.5	-58.64	-135.68
28.5	-58.64	-135.68
25.98	-60.09	-132.9
25.98	-60.09	-132.9
25.98	-60.09	-132.9
25.98	-60.09	-132.9
25.98	-60.09	-132.9
25.98	-60.09	-132.9
25.98	-60.09	-132.9
25.98	-60.09	-132.9
25.98	-60.09	-132.9
25.98	-60.09	-132.9
25.98	-60.09	-132.9
27.06	-59.0	-135.34
27.06	-59.0	-135.34
27.06	-59.0	-135.34
27.06	-59.0	-135.34
27.06	-59.0	-135.34
26.88	-58.09	-133.42
26.88	-58.09	-133.42
26.88	-58.09	-133.42
26.88	-58.09	-133.42
26.88	-58.09	-133.42
26.88	-58.09	-133.42
29.58	-53.57	-127.33
29.58	-53.57	-127.33
29.58	-53.57	-127.33
29.58	-53.57	-127.33
29.58	-53.57	-127.33
30.31	-45.25	-118.98
30.31	-45.25	-118.98
30.31	-45.25	-118.98
30.31	-45.25	-118.98
30.31	-45.25	-118.98
30.13	-43.25	-117.42
30.13	-43.25	-117.42
30.13	-43.25	-117.42
30.13	-43.25	-117.42
30.13	-43.25	-117.42
30.31	-47.06	-117.59
30.31	-47.06	-117.59
30.31	-47.06	-117.59
30.31	-47.06	-117.59
30.31	-47.06	-117.59
30.31	-47.06	-117.59
29.58	-52.48	-123.51
29.58	-52.48	-123.51
29.58	-52.48	-123.51
29.58	-52.48	-123.51
29.58	-52.48	-123.51
29.58	-52.48	-123.51
29.58	-52.48	-123.51
29.58	-52.48	-123.51
29.58	-52.48	-123.51
29.58	-52.48	-123.51
29.58	-52.48	-123.51
31.39	-45.97	-118.64
31.39	-45.97	-118.64
31.39	-45.97	-118.64
31.39	-45.97	-118.64
31.39	-45.97	-118.64
30.85	-41.81	-117.42
30.85	-41.81	-117.42
30.85	-41.81	-117.42
30.85	-41.81	-117.42
30.85	-41.81	-117.42
30.85	-41.81	-117.42
28.86	-37.64	-116.9
28.86	-37.64	-116.9
28.86	-37.64	-116.9
28.86	-37.64	-116.9
28.86	-37.64	-116.9
31.39	-34.39	-117.94
31.39	-34.39	-117.94
31.39	-34.39	-117.94
31.39	-34.39	-117.94
31.39	-34.39	-117.94
29.4	-32.03	-115.33
29.4	-32.03	-115.33
29.4	-32.03	-115.33
29.4	-32.03	-115.33
29.4	-32.03	-115.33
30.31	-32.21	-115.85
30.31	-32.21	-115.85
30.31	-32.21	-115.85
30.31	-32.21	-115.85
30.31	-32.21	-115.85
30.31	-32.21	-115.85
31.03	-40.54	-113.77
31.03	-40.54	-113.77
31.03	-40.54	-113.77
31.03	-40.54	-113.77
31.03	-40.54	-113.77
31.03	-40.54	-113.77
31.03	-40.54	-113.77
31.03	-40.54	-113.77
31.03	-40.54	-113.77
31.03	-40.54	-113.77
31.03	-40.54	-113.77
33.19	-56.83	-136.03
33.19	-56.83	-136.03
33.19	-56.83	-136.03
33.19	-56.83	-136.03
33.19	-56.83	-136.03
31.39	-52.48	-140.21
31.39	-52.48	-140.21
31.39	-52.48	-140.21
31.39	-52.48	-140.21
31.39	-52.48	-140.21
31.39	-52.48	-140.21
33.01	-48.32	-142.47
33.01	-48.32	-142.47
33.01	-48.32	-142.47
33.01	-48.32	-142.47
33.01	-48.32	-142.47
30.67	-48.14	-139.86
30.67	-48.14	-139.86
30.67	-48.14	-139.86
30.67	-48.14	-139.86
30.67	-48.14	-139.86
29.22	-49.95	-134.64
29.22	-49.95	-134.64
29.22	-49.95	-134.64
29.22	-49.95	-134.64
29.22	-49.95	-134.64
29.4	-49.77	-135.51
29.4	-49.77	-135.51
29.4	-49.77	-135.51
29.4	-49.77	-135.51
29.4	-49.77	-135.51
29.4	-49.77	-135.51
31.03	-51.4	-136.03
31.03	-51.4	-136.03
31.03	-51.4	-136.03
31.03	-51.4	-136.03
31.03	-51.4	-136.03
31.03	-51.4	-136.03
31.03	-51.4	-136.03
31.03	-51.4	-136.03
31.03	-51.4	-136.03
31.03	-51.4	-136.03
31.03	-51.4	-136.03
29.58	-53.57	-141.25
29.58	-53.57	-141.25
29.58	-53.57	-141.25
29.58	-53.57	-141.25
29.58	-53.57	-141.25
28.68	-50.13	-143.51
28.68	-50.13	-143.51
28.68	-50.13	-143.51
28.68	-50.13	-143.51
28.68	-50.13	-143.51
28.68	-50.13	-143.51
28.68	-46.51	-145.95
28.68	-46.51	-145.95
28.68	-46.51	-145.95
28.68	-46.51	-145.95
28.68	-46.51	-145.95
27.96	-45.79	-146.29
27.96	-45.79	-146.29
27.96	-45.79	-146.29
27.96	-45.79	-146.29
