-19.907199999999992	-54.563200000000016	-134.13120000000004
49.77560000000001	-25.121600000000004	-133.11120000000005
-1.4851999999999999	-75.25720000000003	-129.23960000000005
-11.167200000000003	-64.18319999999999	-132.9284
25.46679999999999	-63.539999999999985	-133.10200000000003
26.655999999999995	-63.22520000000002	-132.74600000000004
29.550800000000002	-18.69919999999999	-137.026
-17.154399999999995	-57.31319999999998	-133.08960000000008
-4.437999999999998	-7.797999999999999	-136.57880000000006
25.346399999999996	-65.02160000000003	-133.9972
24.985999999999994	-64.69759999999997	-133.0728
25.59119999999999	-63.897200000000005	-133.5824
36.555200000000006	-29.2744	-136.08520000000007
